1	SKU ID	SKU_CODE	SKU INTLNAME	SKU LOCALNAME	SKU PRICE	PRD ID	PRD INTLNAME	PRD LOCALNAME	PRD SHORTDESC	LIN ID	FRANCHISEEN	FRANCHISECH	PCT ID CATEGORY	CATEGORYEN	CATEGORYCH	PCT ID ROUTINE	ROUTINEEN	ROUTINECH	备注	产品形式	功能系列	名称系列	二级分类	三级级分类	商品层-带作用系列	规范SKU名-规格	规格（ml）		产品组合明细	店铺
B6034204102	3424	B6034204102	Excellence 3 Couleur de Star	卓韵霜护发染发霜3巨星限量版	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜3巨星限量版-经典	卓韵霜3巨星限量版-经典	-			美发
B6034204102	21336	B6034204102	Excellence 3 Couleur de Star	卓韵霜护发染发霜3巨星限量版	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜3巨星限量版-经典	卓韵霜3巨星限量版-经典	-			美发
B6034207102	3429	B6034207102	Excellence 4 Couleur de Star	卓韵霜护发染发霜4巨星限量版	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜4巨星限量版-经典	卓韵霜4巨星限量版-经典	-			美发
B6034207102	21341	B6034207102	Excellence 4 Couleur de Star	卓韵霜护发染发霜4巨星限量版	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜4巨星限量版-经典	卓韵霜4巨星限量版-经典	-			美发
B6034210102	3425	B6034210102	Excellence 4.45 Couleur de Star	卓韵霜护发染发霜4.45巨星限量版	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜4.45巨星限量版-经典	卓韵霜4.45巨星限量版-经典	-			美发
B6034210102	21337	B6034210102	Excellence 4.45 Couleur de Star	卓韵霜护发染发霜4.45巨星限量版	69	20	Excellence Cream	卓韵霜护发染发霜	Excellence 卓韵霜护发染发霜	109	Excellence Cream	卓韵霜护发染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		Excellence KIT	染发	染发	卓韵霜4.45巨星限量版-经典	卓韵霜4.45巨星限量版-经典	-			美发
B700251	546	B700251	PRELIGHT PRECOLOR LIGHTENER1	欧莱雅预染浅色霜1	39	96	Pre-color Lightener	预染浅色霜	Pre-color Lightener 预染浅色霜	113	Feria Color Booster	纷莹艳色染发凝露	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷乐雅	染发	染发	纷乐雅染浅发乳	纷乐雅染浅发乳	-			美发
B700251	18317	B700251	PRELIGHT PRECOLOR LIGHTENER1	欧莱雅预染浅色霜1	39	96	Pre-color Lightener	预染浅色霜	Pre-color Lightener 预染浅色霜	113	Feria Color Booster	纷莹艳色染发凝露	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷乐雅	染发	染发	纷乐雅染浅发乳	纷乐雅染浅发乳	-			美发
B805084	232	B805084	New Feria	新纷莹护发染发乳.专业染发组	75	30	Feria 3D Color	纷莹护发染发乳	Feria 3D Color 纷莹护发染发乳	112	Feria 3D Color	纷莹护发染发乳	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹护发染发乳	纷莹护发染发乳	-			美发
B805084	17291	B805084	New Feria	新纷莹护发染发乳.专业染发组	75	30	Feria 3D Color	纷莹护发染发乳	Feria 3D Color 纷莹护发染发乳	112	Feria 3D Color	纷莹护发染发乳	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		纷莹	染发	染发	纷莹护发染发乳	纷莹护发染发乳	-			美发
BB000001	34988	BB000001	BC MEX PM volcano foam 3P(Mask)	欧莱雅男士火山岩控油清痘3件套组合	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		火山岩	男士护理	男士护理套装	火山岩控油清痘洁面水凝露平衡露套装-火山岩3件套	火山岩控油清痘洁面水凝露平衡露套装-火山岩3件套	3件套		火山岩控油清痘洁面+火山岩冰感水凝露+火山岩清痘平衡露	男士
BB000002	34989	BB000002	BC HP Lotion120ml+DuoFoam100ml+MILK	欧莱雅男士水能洁面保湿3件套组合	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		水能	男士护理	男士护理套装	水能保湿洁面水凝露滋润乳套装-水能3件套	水能保湿洁面水凝露滋润乳套装-水能3件套	3件套		水能保湿双效洁面+水能保湿酷爽水凝露+水能保湿滋润乳	男士
BB000003	34504	BB000003	BC VA foam100ml Icy120ml TOCM50ml	欧莱雅男士洁面去黑头祛痘保湿3件套	0	1129	混合炭爽抗黑头+火山岩水凝露+周全理肤露套装-抗黑头清痘3件套	混合炭爽抗黑头+火山岩水凝露+周全理肤露套装-抗黑头清痘3件套	0	0	0	0	6	MenExpert	MenExpert	32	Men care	Men care	ok	套装		组合	男士护理	男士护理套装	混合炭爽抗黑头+火山岩水凝露+周全理肤露套装-抗黑头清痘3件套	混合炭爽抗黑头+火山岩水凝露+周全理肤露套装-抗黑头清痘3件套	3件套			男士
BB000004	34505	BB000004	BC HEC100ml+HEMAC50ml+HE X Lot120ml	欧莱雅男士劲能洁面润肤3件套组合	0	1127	混合劲能深层洁面+劲能醒肤露+激能速醒水能露-3件套	混合劲能深层洁面+劲能醒肤露+激能速醒水能露-3件套	0	0	0	0	6	MenExpert	MenExpert	32	Men care	Men care	ok	套装		劲能	男士护理	男士护理套装	劲能深层洁面+M8+激能速醒水能露-3件套	劲能深层洁面+M8+激能速醒水能露-3件套	3件套		欧莱雅男士劲能深层净化洁面膏 100ml+欧莱雅男士劲能醒肤露 50ml+欧莱雅男士激能速醒水凝露 120ml	男士
BB000005	34506	BB000005	BC VA100ml+CB100ml+CDFoam100ml	欧莱雅男士强效控油洁面3件套组合	0	1124	混合火山岩洁面+炭爽双效+炭爽抗黑头组合装-3支装	混合火山岩洁面+炭爽双效+炭爽抗黑头组合装-3支装	0	0	0	0	6	MenExpert	MenExpert	24	Men clean	Men clean	ok	套装		组合	男士护理	男士洁面	混合火山岩清痘洁面+炭爽抗黑头洁面+炭爽双效洁面套装-3盒	混合火山岩洁面+炭爽双效+炭爽抗黑头套装-3盒	3盒			男士
BB000006	34507	BB000006	BC VA100ml+Care50ml+IcyLotion 120ML	欧莱雅男士火山岩控油清痘3件套组合	0	1145	火山岩清痘洁面水凝露平衡露套装-火山岩3件套	火山岩清痘洁面水凝露平衡露套装-火山岩3件套	0	0	0	0	6	MenExpert	MenExpert	32	Men care	Men care	ok	套装		火山岩	男士护理	男士护理套装	火山岩控油清痘洁面水凝露平衡露套装-火山岩3件套	火山岩控油清痘洁面水凝露平衡露套装-火山岩3件套	3件套		火山岩控油清痘洁面+火山岩冰感水凝露+火山岩清痘平衡露	男士
BB000007	34508	BB000007	BC HP Lotion120ml+DuoFoam100ml+MILK	欧莱雅男士水能洁面保湿3件套组合	0	1190	水能保湿洁面水凝露滋润乳套装-水能3件套	水能保湿洁面水凝露滋润乳套装-水能3件套	0	0	0	0	6	MenExpert	MenExpert	32	Men care	Men care	ok	套装		水能	男士护理	男士护理套装	水能保湿洁面水凝露滋润乳套装-水能3件套	水能保湿洁面水凝露滋润乳套装-水能3件套	3件套		水能保湿双效洁面+水能保湿酷爽水凝露+水能保湿滋润乳	男士
BB000008	34509	BB000008	BC VA100ml+CBScrub100ml+TOCM50ml	欧莱雅男士洁面去黑头祛痘保湿3件套组合	0	1124	混合火山岩洁面+炭爽双效+炭爽抗黑头组合装-3支装	混合火山岩洁面+炭爽双效+炭爽抗黑头组合装-3支装	0	0	0	0	6	MenExpert	MenExpert	24	Men clean	Men clean	ok	套装		组合	男士护理	男士洁面	混合火山岩清痘洁面+炭爽抗黑头洁面+炭爽双效洁面套装-3盒	混合火山岩洁面+炭爽双效+炭爽抗黑头套装-3盒	3盒			男士
BB000009	34510	BB000009	BC HEC100ml+HE MAC50ml+HE120ml	欧莱雅男士劲能洁面润肤3件套组合	0	1126	混合火山岩洁面炭爽洗发水-2件套	混合火山岩洁面炭爽洗发水-2件套	0	0	0	0	6	MenExpert	MenExpert	32	Men care	Men care	ok	套装		劲能	男士护理	男士护理套装	劲能深层洁面+M8+激能速醒水能露-3件套	劲能深层洁面+M8+激能速醒水能露-3件套	2件套		欧莱雅男士劲能深层净化洁面膏 100ml+欧莱雅男士劲能醒肤露 50ml+欧莱雅男士激能速醒水凝露 120ml	男士
BB000015	33977	BB000015	BC HMshampoo 400ml+HMshampoo 700ml	透明质酸洗发水洗发露护发素1800ml	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		透明质酸	洗护套装	洗护套装	透明质酸洗护套装-1.8L-3件套-水润	透明质酸洗护套装-1.8L-3件套-水润	3件套		欧莱雅透明质酸水润润发乳 400ml+欧莱雅透明质酸水润洗发露 700ml*2	美发
BB000017	34004	BB000017	BC MR SHP 700ml*2+Conditioner 400ml	多效修复洗发露700ML*2护发素400	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		多效修复	洗护套装	洗护套装	多效修复洗护套装-1.8L-3件套	多效修复洗护套装-1.8L-3件套	3件套		多效修复洗发露700ML*2+护发素400	美发
BB000018	34005	BB000018	BC KS SHP 700ml*2+KS Con400ml	角质顺滑洗发水1400ml护发素400ml	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		角质顺滑	洗护套装	洗护套装	角质顺滑洗护套装-1.8L-3件套	角质顺滑洗护套装-1.8L-3件套	3件套		角质顺滑洗发露700ml*2润发400ml	美发
BB00001868	37315	BB00001868	BC LRL hair small gold+small red+g	欧莱雅美发小金+小红+礼盒	0	1061	EO双支	EO双支	0	1032	Extraordinary Oil	Extraordinary Oil	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	套装		EO	护发	精油	奇焕精油-双支-小金瓶+小红瓶	奇焕精油-双支-小金瓶+小红瓶	2盒			美发
BB00001869	37323	BB00001869	BC LRL hair small gold + gift box	欧莱雅美发小金*2+礼盒	0	1061	EO双支	EO双支	0	1032	Extraordinary Oil	Extraordinary Oil	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	套装		EO	护发	精油	奇焕精油-双支-小金瓶*2	奇焕精油-双支-小金瓶*2	2盒			美发
BB00001870	37319	BB00001870	BC LRL hair  small red + gift box	欧莱雅美发小红*2+礼盒	0	1061	EO双支	EO双支	0	1032	Extraordinary Oil	Extraordinary Oil	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	套装		EO	护发	精油	奇焕精油-双支-小红瓶*2	奇焕精油-双支-小红瓶*2	2盒			美发
BB00001924	37546	BB00001924	BC LRLhair and qihuanvertical suitp	欧莱雅美发奇焕垂顺套装礼包	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		EOC	洗护套装	洗护套装	奇焕精油洗护套装-0.88L-2件套-奇焕垂顺	奇焕精油洗护套装-0.88L-2件套-奇焕垂顺	2件套			美发
BB00001925	37545	BB00001925	BC LRL hair and a shimmery suit bag	欧莱雅美发奇焕炫亮套装礼包	0	1060	EOC洗护套装-0.88L	EOC洗护套装-0.88L	0	990	Extraordinary Oil (Shampoo and Conditioner)	奇焕精油洗护系列	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	套装		EOC	洗护套装	洗护套装	奇焕精油洗护套装-0.88L-2件套-奇焕炫亮	奇焕精油洗护套装-0.88L-2件套-奇焕炫亮	2件套			美发
BB00001926	37544	BB00001926	BC LRL hair and fancy roll package	欧莱雅美发奇焕奢卷套装礼包	0	1060	EOC洗护套装-0.88L	EOC洗护套装-0.88L	0	990	Extraordinary Oil (Shampoo and Conditioner)	奇焕精油洗护系列	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	套装		EOC	洗护套装	洗护套装	奇焕精油洗护套装-0.88L-2件套-奇焕奢卷	奇焕精油洗护套装-0.88L-2件套-奇焕奢卷	2件套			美发
BB00001935	37597	BB00001935	BC Water power daily gift boxes	水能三件套日常礼盒装	0	1190	水能保湿洁面水凝露滋润乳套装-水能3件套	水能保湿洁面水凝露滋润乳套装-水能3件套	0	0	0	0	6	MenExpert	MenExpert	32	Men care	Men care	ok	套装		水能	男士护理	男士护理套装	水能保湿洁面水凝露滋润乳套装-水能3件套	水能保湿洁面水凝露滋润乳套装-水能3件套	3件套		水能保湿双效洁面+水能保湿酷爽水凝露+水能保湿滋润乳	男士
BB00001936	37598	BB00001936	BC The volcano daily gift boxes	火山三件套日常礼盒装	0	1145	火山岩清痘洁面水凝露平衡露套装-火山岩3件套	火山岩清痘洁面水凝露平衡露套装-火山岩3件套	0	0	0	0	6	MenExpert	MenExpert	32	Men care	Men care	ok	套装		火山岩	男士护理	男士护理套装	火山岩控油清痘洁面水凝露平衡露套装-火山岩3件套	火山岩控油清痘洁面水凝露平衡露套装-火山岩3件套	3件套		火山岩控油清痘洁面+火山岩冰感水凝露+火山岩清痘平衡露	男士
BB00001937	37743	BB00001937	BC Hair shine straight daily box	美发奇焕垂顺日常盒子装	0	1060	EOC洗护套装-0.88L	EOC洗护套装-0.88L	0	990	Extraordinary Oil (Shampoo and Conditioner)	奇焕精油洗护系列	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	套装		EOC	洗护套装	洗护套装	奇焕精油洗护套装-0.88L-2件套-奇焕垂顺	奇焕精油洗护套装-0.88L-2件套-奇焕垂顺	2件套			美发
BB00001938	37744	BB00001938	BC LRLhair is a shimmeryeverydaybox	欧莱雅美发奇焕炫亮日常盒子装	0	1060	EOC洗护套装-0.88L	EOC洗护套装-0.88L	0	990	Extraordinary Oil (Shampoo and Conditioner)	奇焕精油洗护系列	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	套装		EOC	洗护套装	洗护套装	奇焕精油洗护套装-0.88L-2件套-奇焕炫亮	奇焕精油洗护套装-0.88L-2件套-奇焕炫亮	2件套			美发
